,label,confidence,filename,offset (s)
137,gunshot,90.52559733390808,tree3_20180517_000000.wav,36876
138,gunshot,56.33925795555115,tree3_20180517_000000.wav,36876
139,gunshot,92.27929711341858,tree3_20180517_000000.wav,36900
140,gunshot,92.03565716743469,tree3_20180517_000000.wav,36912
141,shotgun,66.55353307723999,tree3_20180517_000000.wav,37404
142,gunshot,83.45476984977722,tree3_20180517_000000.wav,37416
143,gunshot,78.36312055587769,tree3_20180517_000000.wav,37416
144,gunshot,58.11241269111633,tree3_20180517_000000.wav,37416
145,gunshot,91.43717288970947,tree3_20180517_000000.wav,37428
146,gunshot,77.01971530914307,tree3_20180517_000000.wav,37428
147,gunshot,76.49288177490234,tree3_20180517_000000.wav,37428
148,gunshot,68.35421323776245,tree3_20180517_000000.wav,37428
149,gunshot,55.57772517204285,tree3_20180517_000000.wav,37428
150,gunshot,59.508758783340454,tree3_20180517_000000.wav,37452
151,gunshot,87.69122362136841,tree3_20180517_000000.wav,37464
152,gunshot,94.14940476417542,tree3_20180517_000000.wav,37476
153,gunshot,74.95495080947876,tree3_20180517_000000.wav,37908
154,gunshot,77.93997526168823,tree3_20180517_000000.wav,37920
155,gunshot,75.96638202667236,tree3_20180517_000000.wav,37920
156,gunshot,57.49686360359192,tree3_20180517_000000.wav,37920
157,gunshot,52.71483063697815,tree3_20180517_000000.wav,37920
158,gunshot,73.15883040428162,tree3_20180517_000000.wav,37992
159,gunshot,61.39528155326843,tree3_20180517_000000.wav,37992
160,gunshot,74.46582317352295,tree3_20180517_000000.wav,38376
161,gunshot,80.03469705581665,tree3_20180517_000000.wav,38388
162,gunshot,69.76847052574158,tree3_20180517_000000.wav,38388
163,gunshot,57.45252966880798,tree3_20180517_000000.wav,38388
164,gunshot,76.96707248687744,tree3_20180517_000000.wav,38400
165,gunshot,61.652350425720215,tree3_20180517_000000.wav,38400
166,gunshot,56.071484088897705,tree3_20180517_000000.wav,38400
167,gunshot,95.61850428581238,tree3_20180517_000000.wav,38412
168,gunshot,81.62716627120972,tree3_20180517_000000.wav,38484
169,gunshot,84.05674695968628,tree3_20180517_000000.wav,38820
170,gunshot,79.67273592948914,tree3_20180517_000000.wav,38820
171,gunshot,75.35852789878845,tree3_20180517_000000.wav,38820
172,gunshot,85.36602854728699,tree3_20180517_000000.wav,38832
173,gunshot,78.48405241966248,tree3_20180517_000000.wav,38832
174,gunshot,78.61409187316895,tree3_20180517_000000.wav,38844
175,gunshot,57.55906701087952,tree3_20180517_000000.wav,38844
176,gunshot,89.73142504692078,tree3_20180517_000000.wav,38856
177,gunshot,88.38297128677368,tree3_20180517_000000.wav,38856
178,gunshot,89.37694430351257,tree3_20180517_000000.wav,38904
179,gunshot,57.543838024139404,tree3_20180517_000000.wav,39336
180,gunshot,88.3912444114685,tree3_20180517_000000.wav,39348
181,gunshot,73.80990386009216,tree3_20180517_000000.wav,39360
182,gunshot,80.51878809928894,tree3_20180517_000000.wav,39408
183,gunshot,78.21276783943176,tree3_20180517_000000.wav,39408
184,gunshot,58.35333466529846,tree3_20180517_000000.wav,39420
185,gunshot,73.80548119544983,tree3_20180517_000000.wav,39432
186,gunshot,63.7795627117157,tree3_20180517_000000.wav,39432
187,gunshot,88.46951723098755,tree3_20180517_000000.wav,39444
188,gunshot,84.20118689537048,tree3_20180517_000000.wav,39840
189,gunshot,74.72149133682251,tree3_20180517_000000.wav,39852
190,gunshot,65.94393253326416,tree3_20180517_000000.wav,39852
191,gunshot,59.94196534156799,tree3_20180517_000000.wav,39852
192,gunshot,87.07830309867859,tree3_20180517_000000.wav,39912
193,gunshot,60.42665243148804,tree3_20180517_000000.wav,39912
194,gunshot,88.14639449119568,tree3_20180517_000000.wav,39960
195,gunshot,86.18115782737732,tree3_20180517_000000.wav,39972
196,gunshot,74.53771233558655,tree3_20180517_000000.wav,39972
197,gunshot,62.83559203147888,tree3_20180517_000000.wav,39972
198,gunshot,92.48113632202148,tree3_20180517_000000.wav,40020
199,gunshot,83.31241011619568,tree3_20180517_000000.wav,40020
200,gunshot,79.26793098449707,tree3_20180517_000000.wav,40092
201,gunshot,88.54740858078003,tree3_20180517_000000.wav,40476
202,gunshot,85.11338829994202,tree3_20180517_000000.wav,40476
203,gunshot,73.7529456615448,tree3_20180517_000000.wav,40488
204,gunshot,62.33982443809509,tree3_20180517_000000.wav,40500
205,gunshot,74.08740520477295,tree3_20180517_000000.wav,40548
206,gunshot,51.78347826004028,tree3_20180517_000000.wav,40548
207,gunshot,88.74553442001343,tree3_20180517_000000.wav,40560
208,gunshot,69.87859010696411,tree3_20180517_000000.wav,40560
209,gunshot,90.21996855735779,tree3_20180517_000000.wav,40572
210,gunshot,63.29420208930969,tree3_20180517_000000.wav,40572
211,gunshot,55.59438467025757,tree3_20180517_000000.wav,40572
212,gunshot,84.86407399177551,tree3_20180517_000000.wav,40644
213,gunshot,84.83166694641113,tree3_20180517_000000.wav,40656
214,gunshot,89.10383582115173,tree3_20180517_000000.wav,40704
215,gunshot,78.01849246025085,tree3_20180517_000000.wav,41220
216,gunshot,59.28276181221008,tree3_20180517_000000.wav,41220
217,gunshot,76.95318460464478,tree3_20180517_000000.wav,41232
218,gunshot,67.88305044174194,tree3_20180517_000000.wav,41232
219,gunshot,92.3363208770752,tree3_20180517_000000.wav,41280
220,gunshot,80.3831398487091,tree3_20180517_000000.wav,41292
221,gunshot,84.48602557182312,tree3_20180517_000000.wav,41304
222,gunshot,91.14442467689514,tree3_20180517_000000.wav,41316
223,gunshot,89.35276865959167,tree3_20180517_000000.wav,41640
224,gunshot,86.71132922172546,tree3_20180517_000000.wav,41640
225,gunshot,80.18406629562378,tree3_20180517_000000.wav,41640
226,gunshot,65.57599306106567,tree3_20180517_000000.wav,41652
227,gunshot,63.04211616516113,tree3_20180517_000000.wav,41652
228,gunshot,50.18307566642761,tree3_20180517_000000.wav,41652
229,gunshot,75.5605697631836,tree3_20180517_000000.wav,41664
230,gunshot,88.7848436832428,tree3_20180517_000000.wav,42024
231,gunshot,83.76906514167786,tree3_20180517_000000.wav,42024
232,gunshot,61.530691385269165,tree3_20180517_000000.wav,42024
233,gunshot,59.19308662414551,tree3_20180517_000000.wav,42024
234,gunshot,52.36022472381592,tree3_20180517_000000.wav,42024
235,gunshot,87.38017082214355,tree3_20180517_000000.wav,42036
236,gunshot,77.12936997413635,tree3_20180517_000000.wav,42036
237,gunshot,94.29408311843872,tree3_20180517_000000.wav,42048
238,gunshot,91.34156107902527,tree3_20180517_000000.wav,42048
239,gunshot,86.71536445617676,tree3_20180517_000000.wav,42060
240,gunshot,74.36778545379639,tree3_20180517_000000.wav,42060
241,gunshot,66.96158051490784,tree3_20180517_000000.wav,42072
242,gunshot,90.38577079772949,tree3_20180517_000000.wav,42492
243,gunshot,55.198317766189575,tree3_20180517_000000.wav,42492
244,gunshot,72.61495590209961,tree3_20180517_000000.wav,42552
245,gunshot,82.55797028541565,tree3_20180517_000000.wav,42600
246,gunshot,82.47682452201843,tree3_20180517_000000.wav,42612
247,gunshot,78.5528838634491,tree3_20180517_000000.wav,42648
248,gunshot,53.07292938232422,tree3_20180517_000000.wav,42696
249,gunshot,72.02472686767578,tree3_20180517_000000.wav,42732
250,gunshot,73.87280464172363,tree3_20180517_000000.wav,42744
251,gunshot,89.83389139175415,tree3_20180517_000000.wav,42792
252,gunshot,75.81582069396973,tree3_20180517_000000.wav,43200
253,gunshot,58.84160399436951,tree3_20180517_000000.wav,43200
254,gunshot,83.28670263290405,tree3_20180517_000000.wav,43212
255,gunshot,54.49119210243225,tree3_20180517_000000.wav,43212
256,gunshot,53.86483073234558,tree3_20180517_000000.wav,43224
257,gunshot,66.31689667701721,tree3_20180517_000000.wav,43272
258,gunshot,56.57525062561035,tree3_20180517_000000.wav,43296
259,gunshot,93.02287697792053,tree3_20180517_000000.wav,43752
260,gunshot,88.35525512695312,tree3_20180517_000000.wav,43836
261,gunshot,56.85454607009888,tree3_20180517_000000.wav,43896
262,gunshot,73.8097608089447,tree3_20180517_000000.wav,43920
263,gunshot,75.86084604263306,tree3_20180517_000000.wav,43992
264,gunshot,60.241639614105225,tree3_20180517_000000.wav,44016
265,hn,60.377222299575806,tree3_20180517_000000.wav,46320
266,hn,67.45502948760986,tree3_20180517_000000.wav,48144
267,gunshot,91.59332513809204,tree3_20180517_000000.wav,60948
268,gunshot,50.452637672424316,tree3_20180517_000000.wav,77484
269,hn,67.54197478294373,tree3_20180517_000000.wav,83172
270,hn,74.68650341033936,tree3_20180517_000000.wav,84720
